############################################################
#          Grid for Magnetic Declination
############################################################
#   7 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km Mean Sea Level
#     (5) Declination in Degree
#     (6) Declination_sv in Degree
#     (7) Declination_uncertainty in Degree
#
#   Magnetic Model: WMM-2020 (calculator version 0.5.1.11) 
#  Caution: location is approaching the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy may be degraded in this region.
#  Warning: location is in the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy is highly degraded in this region.
############################################################
2020.71858,89.00100,-146.00000,0.00000,-135.35006,2.87089,4.07476
2020.71858,89.00100,-145.00000,0.00000,-134.31091,2.86099,4.05929
2020.71858,89.00100,-144.00000,0.00000,-133.27430,2.85086,4.04359
2020.71858,89.00100,-143.00000,0.00000,-132.24023,2.84050,4.02765
2020.71858,89.00100,-142.00000,0.00000,-131.20869,2.82994,4.01150
2020.71858,89.00100,-141.00000,0.00000,-130.17967,2.81916,3.99514
2020.71858,89.00100,-140.00000,0.00000,-129.15314,2.80819,3.97858
2020.71858,89.00100,-139.00000,0.00000,-128.12908,2.79704,3.96184
2020.71858,89.00100,-138.00000,0.00000,-127.10749,2.78571,3.94493
2020.71858,89.00100,-137.00000,0.00000,-126.08834,2.77421,3.92786
2020.71858,89.00100,-136.00000,0.00000,-125.07161,2.76255,3.91065
2020.71858,89.00100,-135.00000,0.00000,-124.05726,2.75075,3.89330
2020.71858,89.00100,-134.00000,0.00000,-123.04529,2.73880,3.87582
2020.71858,89.00100,-133.00000,0.00000,-122.03565,2.72672,3.85823
2020.71858,89.00100,-132.00000,0.00000,-121.02832,2.71451,3.84054
2020.71858,89.00100,-131.00000,0.00000,-120.02327,2.70219,3.82275
2020.71858,89.00100,-130.00000,0.00000,-119.02048,2.68977,3.80488
2020.71858,89.00100,-129.00000,0.00000,-118.01990,2.67724,3.78694
2020.71858,89.00100,-128.00000,0.00000,-117.02151,2.66462,3.76894
2020.71858,89.00100,-127.00000,0.00000,-116.02528,2.65192,3.75089
2020.71858,89.00100,-126.00000,0.00000,-115.03116,2.63915,3.73279
2020.71858,89.00100,-125.00000,0.00000,-114.03913,2.62631,3.71466
2020.71858,89.00100,-124.00000,0.00000,-113.04914,2.61340,3.69651
2020.71858,89.00100,-123.00000,0.00000,-112.06117,2.60045,3.67834
2020.71858,89.00100,-122.00000,0.00000,-111.07517,2.58745,3.66016
2020.71858,89.00100,-121.00000,0.00000,-110.09111,2.57440,3.64198
2020.71858,89.00100,-120.00000,0.00000,-109.10896,2.56133,3.62382
2020.71858,89.00100,-119.00000,0.00000,-108.12866,2.54823,3.60567
2020.71858,89.00100,-118.00000,0.00000,-107.15020,2.53511,3.58754
2020.71858,89.00100,-117.00000,0.00000,-106.17352,2.52198,3.56945
2020.71858,89.00100,-116.00000,0.00000,-105.19858,2.50884,3.55140
2020.71858,89.00100,-115.00000,0.00000,-104.22536,2.49569,3.53339
2020.71858,89.00100,-114.00000,0.00000,-103.25381,2.48256,3.51544
2020.71858,89.00100,-113.00000,0.00000,-102.28390,2.46943,3.49755
2020.71858,89.00100,-112.00000,0.00000,-101.31557,2.45631,3.47972
2020.71858,89.00100,-111.00000,0.00000,-100.34881,2.44322,3.46196
2020.71858,89.00100,-110.00000,0.00000,-99.38356,2.43015,3.44429
2020.71858,89.00100,-109.00000,0.00000,-98.41979,2.41711,3.42669
2020.71858,89.00100,-108.00000,0.00000,-97.45747,2.40411,3.40918
2020.71858,89.00100,-107.00000,0.00000,-96.49655,2.39114,3.39177
2020.71858,89.00100,-106.00000,0.00000,-95.53699,2.37822,3.37446
2020.71858,89.00100,-105.00000,0.00000,-94.57877,2.36535,3.35725
2020.71858,89.00100,-104.00000,0.00000,-93.62183,2.35252,3.34014
2020.71858,89.00100,-103.00000,0.00000,-92.66616,2.33976,3.32315
2020.71858,89.00100,-102.00000,0.00000,-91.71170,2.32705,3.30628
2020.71858,89.00100,-101.00000,0.00000,-90.75843,2.31440,3.28952
2020.71858,89.00100,-100.00000,0.00000,-89.80631,2.30182,3.27289
2020.71858,89.00100,-99.00000,0.00000,-88.85530,2.28931,3.25639
2020.71858,89.00100,-98.00000,0.00000,-87.90538,2.27687,3.24001
2020.71858,89.00100,-97.00000,0.00000,-86.95650,2.26451,3.22378
2020.71858,89.00100,-96.00000,0.00000,-86.00863,2.25223,3.20768
2020.71858,89.00100,-95.00000,0.00000,-85.06174,2.24002,3.19171
2020.71858,89.00100,-94.00000,0.00000,-84.11580,2.22790,3.17590
2020.71858,89.00100,-93.00000,0.00000,-83.17077,2.21587,3.16022
2020.71858,89.00100,-92.00000,0.00000,-82.22663,2.20392,3.14470
2020.71858,89.00100,-91.00000,0.00000,-81.28334,2.19207,3.12933
2020.71858,89.00100,-90.00000,0.00000,-80.34087,2.18031,3.11411
2020.71858,89.00100,-89.00000,0.00000,-79.39920,2.16864,3.09904
2020.71858,89.00100,-88.00000,0.00000,-78.45828,2.15708,3.08413
2020.71858,89.00100,-87.00000,0.00000,-77.51811,2.14561,3.06938
2020.71858,89.00100,-86.00000,0.00000,-76.57864,2.13424,3.05479
2020.71858,89.00100,-85.00000,0.00000,-75.63985,2.12297,3.04036
2020.71858,89.00100,-84.00000,0.00000,-74.70170,2.11181,3.02609
2020.71858,89.00100,-83.00000,0.00000,-73.76419,2.10075,3.01199
2020.71858,89.00100,-82.00000,0.00000,-72.82727,2.08980,2.99805
2020.71858,89.00100,-81.00000,0.00000,-71.89093,2.07895,2.98428
2020.71858,89.00100,-80.00000,0.00000,-70.95513,2.06822,2.97068
2020.71858,89.00100,-79.00000,0.00000,-70.01986,2.05759,2.95725
2020.71858,89.00100,-78.00000,0.00000,-69.08509,2.04708,2.94399
2020.71858,89.00100,-77.00000,0.00000,-68.15080,2.03668,2.93089
2020.71858,89.00100,-76.00000,0.00000,-67.21696,2.02639,2.91797
2020.71858,89.00100,-75.00000,0.00000,-66.28355,2.01622,2.90522
2020.71858,89.00100,-74.00000,0.00000,-65.35055,2.00616,2.89265
2020.71858,89.00100,-73.00000,0.00000,-64.41794,1.99621,2.88024
2020.71858,89.00100,-72.00000,0.00000,-63.48570,1.98639,2.86801
2020.71858,89.00100,-71.00000,0.00000,-62.55381,1.97667,2.85596
2020.71858,89.00100,-70.00000,0.00000,-61.62224,1.96708,2.84407
2020.71858,89.00100,-69.00000,0.00000,-60.69098,1.95760,2.83237
2020.71858,89.00100,-68.00000,0.00000,-59.76002,1.94825,2.82083
2020.71858,89.00100,-67.00000,0.00000,-58.82932,1.93901,2.80948
2020.71858,89.00100,-66.00000,0.00000,-57.89888,1.92989,2.79829
2020.71858,89.00100,-65.00000,0.00000,-56.96867,1.92089,2.78728
2020.71858,89.00100,-64.00000,0.00000,-56.03868,1.91200,2.77645
2020.71858,89.00100,-63.00000,0.00000,-55.10889,1.90324,2.76579
2020.71858,89.00100,-62.00000,0.00000,-54.17929,1.89460,2.75531
2020.71858,89.00100,-61.00000,0.00000,-53.24986,1.88608,2.74500
2020.71858,89.00100,-60.00000,0.00000,-52.32058,1.87768,2.73486
2020.71858,89.00100,-59.00000,0.00000,-51.39145,1.86940,2.72490
2020.71858,89.00100,-58.00000,0.00000,-50.46243,1.86123,2.71512
2020.71858,89.00100,-57.00000,0.00000,-49.53353,1.85319,2.70551
2020.71858,89.00100,-56.00000,0.00000,-48.60473,1.84527,2.69607
2020.71858,89.00100,-55.00000,0.00000,-47.67601,1.83747,2.68680
2020.71858,89.00100,-54.00000,0.00000,-46.74736,1.82979,2.67771
2020.71858,89.00100,-53.00000,0.00000,-45.81877,1.82223,2.66879
2020.71858,89.00100,-52.00000,0.00000,-44.89022,1.81479,2.66005
2020.71858,89.00100,-51.00000,0.00000,-43.96171,1.80747,2.65147
2020.71858,89.00100,-50.00000,0.00000,-43.03321,1.80027,2.64307
2020.71858,89.00100,-49.00000,0.00000,-42.10473,1.79319,2.63484
2020.71858,89.00100,-48.00000,0.00000,-41.17625,1.78623,2.62678
2020.71858,89.00100,-47.00000,0.00000,-40.24775,1.77939,2.61889
2020.71858,89.00100,-46.00000,0.00000,-39.31923,1.77267,2.61117
2020.71858,89.00100,-45.00000,0.00000,-38.39067,1.76607,2.60362
2020.71858,89.00100,-44.00000,0.00000,-37.46208,1.75958,2.59624
2020.71858,89.00100,-43.00000,0.00000,-36.53343,1.75322,2.58903
2020.71858,89.00100,-42.00000,0.00000,-35.60471,1.74697,2.58199
2020.71858,89.00100,-41.00000,0.00000,-34.67592,1.74084,2.57512
2020.71858,89.00100,-40.00000,0.00000,-33.74705,1.73483,2.56841
2020.71858,89.00100,-39.00000,0.00000,-32.81809,1.72893,2.56187
2020.71858,89.00100,-38.00000,0.00000,-31.88903,1.72316,2.55550
2020.71858,89.00100,-37.00000,0.00000,-30.95987,1.71750,2.54929
2020.71858,89.00100,-36.00000,0.00000,-30.03058,1.71196,2.54325
2020.71858,89.00100,-35.00000,0.00000,-29.10117,1.70653,2.53738
2020.71858,89.00100,-34.00000,0.00000,-28.17163,1.70122,2.53167
2020.71858,89.00100,-33.00000,0.00000,-27.24195,1.69603,2.52613
2020.71858,89.00100,-32.00000,0.00000,-26.31212,1.69095,2.52075
2020.71858,89.00100,-31.00000,0.00000,-25.38214,1.68599,2.51553
2020.71858,89.00100,-30.00000,0.00000,-24.45199,1.68114,2.51048
2020.71858,89.00100,-29.00000,0.00000,-23.52168,1.67641,2.50559
2020.71858,89.00100,-28.00000,0.00000,-22.59118,1.67180,2.50086
2020.71858,89.00100,-27.00000,0.00000,-21.66050,1.66730,2.49630
2020.71858,89.00100,-26.00000,0.00000,-20.72964,1.66291,2.49189
2020.71858,89.00100,-25.00000,0.00000,-19.79857,1.65864,2.48765
2020.71858,89.00100,-24.00000,0.00000,-18.86730,1.65448,2.48357
2020.71858,89.00100,-23.00000,0.00000,-17.93582,1.65043,2.47966
2020.71858,89.00100,-22.00000,0.00000,-17.00413,1.64650,2.47590
2020.71858,89.00100,-21.00000,0.00000,-16.07221,1.64268,2.47230
2020.71858,89.00100,-20.00000,0.00000,-15.14006,1.63898,2.46886
2020.71858,89.00100,-19.00000,0.00000,-14.20768,1.63539,2.46559
2020.71858,89.00100,-18.00000,0.00000,-13.27505,1.63191,2.46247
2020.71858,89.00100,-17.00000,0.00000,-12.34218,1.62854,2.45951
2020.71858,89.00100,-16.00000,0.00000,-11.40906,1.62529,2.45671
2020.71858,89.00100,-15.00000,0.00000,-10.47568,1.62215,2.45407
2020.71858,89.00100,-14.00000,0.00000,-9.54203,1.61912,2.45159
2020.71858,89.00100,-13.00000,0.00000,-8.60811,1.61620,2.44927
2020.71858,89.00100,-12.00000,0.00000,-7.67392,1.61340,2.44710
2020.71858,89.00100,-11.00000,0.00000,-6.73944,1.61070,2.44510
2020.71858,89.00100,-10.00000,0.00000,-5.80468,1.60812,2.44325
2020.71858,89.00100,-9.00000,0.00000,-4.86962,1.60565,2.44156
2020.71858,89.00100,-8.00000,0.00000,-3.93426,1.60329,2.44003
2020.71858,89.00100,-7.00000,0.00000,-2.99860,1.60104,2.43865
2020.71858,89.00100,-6.00000,0.00000,-2.06263,1.59891,2.43744
2020.71858,89.00100,-5.00000,0.00000,-1.12635,1.59689,2.43638
2020.71858,89.00100,-4.00000,0.00000,-0.18974,1.59497,2.43548
2020.71858,89.00100,-3.00000,0.00000,0.74720,1.59317,2.43473
2020.71858,89.00100,-2.00000,0.00000,1.68446,1.59148,2.43415
2020.71858,89.00100,-1.00000,0.00000,2.62207,1.58991,2.43372
2020.71858,89.00100,0.00000,0.00000,3.56002,1.58844,2.43345
2020.71858,89.00100,1.00000,0.00000,4.49832,1.58708,2.43334
2020.71858,89.00100,2.00000,0.00000,5.43698,1.58584,2.43339
2020.71858,89.00100,3.00000,0.00000,6.37600,1.58471,2.43359
2020.71858,89.00100,4.00000,0.00000,7.31538,1.58369,2.43395
2020.71858,89.00100,5.00000,0.00000,8.25514,1.58278,2.43447
2020.71858,89.00100,6.00000,0.00000,9.19528,1.58199,2.43515
2020.71858,89.00100,7.00000,0.00000,10.13581,1.58130,2.43599
2020.71858,89.00100,8.00000,0.00000,11.07673,1.58073,2.43699
2020.71858,89.00100,9.00000,0.00000,12.01804,1.58027,2.43815
2020.71858,89.00100,10.00000,0.00000,12.95976,1.57993,2.43946
2020.71858,89.00100,11.00000,0.00000,13.90190,1.57970,2.44094
2020.71858,89.00100,12.00000,0.00000,14.84445,1.57958,2.44257
2020.71858,89.00100,13.00000,0.00000,15.78742,1.57957,2.44437
2020.71858,89.00100,14.00000,0.00000,16.73083,1.57968,2.44633
2020.71858,89.00100,15.00000,0.00000,17.67467,1.57990,2.44844
2020.71858,89.00100,16.00000,0.00000,18.61896,1.58024,2.45072
2020.71858,89.00100,17.00000,0.00000,19.56370,1.58069,2.45316
2020.71858,89.00100,18.00000,0.00000,20.50890,1.58125,2.45576
2020.71858,89.00100,19.00000,0.00000,21.45456,1.58194,2.45853
2020.71858,89.00100,20.00000,0.00000,22.40070,1.58273,2.46146
2020.71858,89.00100,21.00000,0.00000,23.34732,1.58364,2.46455
2020.71858,89.00100,22.00000,0.00000,24.29443,1.58467,2.46780
2020.71858,89.00100,23.00000,0.00000,25.24204,1.58582,2.47122
2020.71858,89.00100,24.00000,0.00000,26.19015,1.58708,2.47480
2020.71858,89.00100,25.00000,0.00000,27.13878,1.58846,2.47855
2020.71858,89.00100,26.00000,0.00000,28.08792,1.58996,2.48246
2020.71858,89.00100,27.00000,0.00000,29.03760,1.59158,2.48654
2020.71858,89.00100,28.00000,0.00000,29.98781,1.59331,2.49079
2020.71858,89.00100,29.00000,0.00000,30.93857,1.59517,2.49520
2020.71858,89.00100,30.00000,0.00000,31.88989,1.59714,2.49978
2020.71858,89.00100,31.00000,0.00000,32.84177,1.59924,2.50453
2020.71858,89.00100,32.00000,0.00000,33.79423,1.60146,2.50945
2020.71858,89.00100,33.00000,0.00000,34.74728,1.60379,2.51454
2020.71858,89.00100,34.00000,0.00000,35.70091,1.60625,2.51980
2020.71858,89.00100,35.00000,0.00000,36.65515,1.60884,2.52522
2020.71858,89.00100,36.00000,0.00000,37.61001,1.61155,2.53082
2020.71858,89.00100,37.00000,0.00000,38.56549,1.61438,2.53660
2020.71858,89.00100,38.00000,0.00000,39.52160,1.61733,2.54254
2020.71858,89.00100,39.00000,0.00000,40.47836,1.62041,2.54866
2020.71858,89.00100,40.00000,0.00000,41.43577,1.62362,2.55495
2020.71858,89.00100,41.00000,0.00000,42.39386,1.62695,2.56142
2020.71858,89.00100,42.00000,0.00000,43.35262,1.63041,2.56806
2020.71858,89.00100,43.00000,0.00000,44.31207,1.63400,2.57487
2020.71858,89.00100,44.00000,0.00000,45.27223,1.63772,2.58187
2020.71858,89.00100,45.00000,0.00000,46.23310,1.64157,2.58904
2020.71858,89.00100,46.00000,0.00000,47.19470,1.64554,2.59639
2020.71858,89.00100,47.00000,0.00000,48.15704,1.64965,2.60391
2020.71858,89.00100,48.00000,0.00000,49.12013,1.65389,2.61162
2020.71858,89.00100,49.00000,0.00000,50.08398,1.65826,2.61950
2020.71858,89.00100,50.00000,0.00000,51.04862,1.66277,2.62757
2020.71858,89.00100,51.00000,0.00000,52.01404,1.66740,2.63582
2020.71858,89.00100,52.00000,0.00000,52.98027,1.67218,2.64424
2020.71858,89.00100,53.00000,0.00000,53.94733,1.67709,2.65285
2020.71858,89.00100,54.00000,0.00000,54.91521,1.68213,2.66165
2020.71858,89.00100,55.00000,0.00000,55.88395,1.68731,2.67062
2020.71858,89.00100,56.00000,0.00000,56.85355,1.69263,2.67978
2020.71858,89.00100,57.00000,0.00000,57.82403,1.69809,2.68913
2020.71858,89.00100,58.00000,0.00000,58.79540,1.70368,2.69866
2020.71858,89.00100,59.00000,0.00000,59.76768,1.70942,2.70837
2020.71858,89.00100,60.00000,0.00000,60.74089,1.71530,2.71827
2020.71858,89.00100,61.00000,0.00000,61.71503,1.72132,2.72836
2020.71858,89.00100,62.00000,0.00000,62.69014,1.72748,2.73863
2020.71858,89.00100,63.00000,0.00000,63.66622,1.73378,2.74909
2020.71858,89.00100,64.00000,0.00000,64.64330,1.74023,2.75974
2020.71858,89.00100,65.00000,0.00000,65.62138,1.74682,2.77057
2020.71858,89.00100,66.00000,0.00000,66.60048,1.75356,2.78159
2020.71858,89.00100,67.00000,0.00000,67.58063,1.76045,2.79280
2020.71858,89.00100,68.00000,0.00000,68.56185,1.76748,2.80420
2020.71858,89.00100,69.00000,0.00000,69.54414,1.77465,2.81579
2020.71858,89.00100,70.00000,0.00000,70.52753,1.78198,2.82757
2020.71858,89.00100,71.00000,0.00000,71.51203,1.78945,2.83953
2020.71858,89.00100,72.00000,0.00000,72.49767,1.79708,2.85168
2020.71858,89.00100,73.00000,0.00000,73.48447,1.80485,2.86402
2020.71858,89.00100,74.00000,0.00000,74.47244,1.81277,2.87655
2020.71858,89.00100,75.00000,0.00000,75.46160,1.82085,2.88926
2020.71858,89.00100,76.00000,0.00000,76.45197,1.82907,2.90217
2020.71858,89.00100,77.00000,0.00000,77.44358,1.83745,2.91525
2020.71858,89.00100,78.00000,0.00000,78.43643,1.84598,2.92853
2020.71858,89.00100,79.00000,0.00000,79.43056,1.85466,2.94199
2020.71858,89.00100,80.00000,0.00000,80.42599,1.86350,2.95564
2020.71858,89.00100,81.00000,0.00000,81.42272,1.87249,2.96947
2020.71858,89.00100,82.00000,0.00000,82.42079,1.88163,2.98348
2020.71858,89.00100,83.00000,0.00000,83.42022,1.89092,2.99768
2020.71858,89.00100,84.00000,0.00000,84.42102,1.90037,3.01205
2020.71858,89.00100,85.00000,0.00000,85.42321,1.90997,3.02661
2020.71858,89.00100,86.00000,0.00000,86.42683,1.91973,3.04135
2020.71858,89.00100,87.00000,0.00000,87.43188,1.92964,3.05626
2020.71858,89.00100,88.00000,0.00000,88.43839,1.93970,3.07135
2020.71858,89.00100,89.00000,0.00000,89.44638,1.94992,3.08661
2020.71858,89.00100,90.00000,0.00000,90.45587,1.96029,3.10205
2020.71858,89.00100,91.00000,0.00000,91.46689,1.97081,3.11765
2020.71858,89.00100,92.00000,0.00000,92.47944,1.98148,3.13342
2020.71858,89.00100,93.00000,0.00000,93.49356,1.99230,3.14936
2020.71858,89.00100,94.00000,0.00000,94.50927,2.00328,3.16546
2020.71858,89.00100,95.00000,0.00000,95.52658,2.01440,3.18172
2020.71858,89.00100,96.00000,0.00000,96.54552,2.02567,3.19814
2020.71858,89.00100,97.00000,0.00000,97.56610,2.03709,3.21471
2020.71858,89.00100,98.00000,0.00000,98.58835,2.04866,3.23143
2020.71858,89.00100,99.00000,0.00000,99.61228,2.06037,3.24830
2020.71858,89.00100,100.00000,0.00000,100.63792,2.07222,3.26532
2020.71858,89.00100,101.00000,0.00000,101.66528,2.08422,3.28247
2020.71858,89.00100,102.00000,0.00000,102.69438,2.09636,3.29976
2020.71858,89.00100,103.00000,0.00000,103.72524,2.10863,3.31719
2020.71858,89.00100,104.00000,0.00000,104.75788,2.12105,3.33474
2020.71858,89.00100,105.00000,0.00000,105.79232,2.13359,3.35241
2020.71858,89.00100,106.00000,0.00000,106.82857,2.14627,3.37020
2020.71858,89.00100,107.00000,0.00000,107.86664,2.15908,3.38811
2020.71858,89.00100,108.00000,0.00000,108.90656,2.17201,3.40612
2020.71858,89.00100,109.00000,0.00000,109.94834,2.18507,3.42424
2020.71858,89.00100,110.00000,0.00000,110.99199,2.19825,3.44245
2020.71858,89.00100,111.00000,0.00000,112.03752,2.21154,3.46075
2020.71858,89.00100,112.00000,0.00000,113.08495,2.22495,3.47913
2020.71858,89.00100,113.00000,0.00000,114.13429,2.23847,3.49759
2020.71858,89.00100,114.00000,0.00000,115.18555,2.25210,3.51612
2020.71858,89.00100,115.00000,0.00000,116.23873,2.26582,3.53472
2020.71858,89.00100,116.00000,0.00000,117.29386,2.27965,3.55337
2020.71858,89.00100,117.00000,0.00000,118.35092,2.29357,3.57206
2020.71858,89.00100,118.00000,0.00000,119.40994,2.30757,3.59080
2020.71858,89.00100,119.00000,0.00000,120.47090,2.32166,3.60957
2020.71858,89.00100,120.00000,0.00000,121.53383,2.33583,3.62836
2020.71858,89.00100,121.00000,0.00000,122.59871,2.35007,3.64716
2020.71858,89.00100,122.00000,0.00000,123.66556,2.36438,3.66597
2020.71858,89.00100,123.00000,0.00000,124.73436,2.37875,3.68478
2020.71858,89.00100,124.00000,0.00000,125.80512,2.39317,3.70357
2020.71858,89.00100,125.00000,0.00000,126.87783,2.40764,3.72234
2020.71858,89.00100,126.00000,0.00000,127.95248,2.42215,3.74107
2020.71858,89.00100,127.00000,0.00000,129.02908,2.43670,3.75976
2020.71858,89.00100,128.00000,0.00000,130.10760,2.45128,3.77840
2020.71858,89.00100,129.00000,0.00000,131.18804,2.46587,3.79697
2020.71858,89.00100,130.00000,0.00000,132.27039,2.48047,3.81546
2020.71858,89.00100,131.00000,0.00000,133.35463,2.49508,3.83386
2020.71858,89.00100,132.00000,0.00000,134.44073,2.50969,3.85217
2020.71858,89.00100,133.00000,0.00000,135.52869,2.52428,3.87036
2020.71858,89.00100,134.00000,0.00000,136.61849,2.53885,3.88843
2020.71858,89.00100,135.00000,0.00000,137.71009,2.55339,3.90636
2020.71858,89.00100,136.00000,0.00000,138.80347,2.56789,3.92414
2020.71858,89.00100,137.00000,0.00000,139.89861,2.58234,3.94177
2020.71858,89.00100,138.00000,0.00000,140.99547,2.59673,3.95922
2020.71858,89.00100,139.00000,0.00000,142.09402,2.61105,3.97648
2020.71858,89.00100,140.00000,0.00000,143.19423,2.62529,3.99354
2020.71858,89.00100,141.00000,0.00000,144.29607,2.63945,4.01039
2020.71858,89.00100,142.00000,0.00000,145.39948,2.65351,4.02702
2020.71858,89.00100,143.00000,0.00000,146.50443,2.66745,4.04341
2020.71858,89.00100,144.00000,0.00000,147.61088,2.68128,4.05954
2020.71858,89.00100,145.00000,0.00000,148.71877,2.69498,4.07541
2020.71858,89.00100,146.00000,0.00000,149.82806,2.70853,4.09100
2020.71858,89.00100,147.00000,0.00000,150.93871,2.72193,4.10630
2020.71858,89.00100,148.00000,0.00000,152.05064,2.73517,4.12130
2020.71858,89.00100,149.00000,0.00000,153.16382,2.74823,4.13598
2020.71858,89.00100,150.00000,0.00000,154.27818,2.76111,4.15032
2020.71858,89.00100,151.00000,0.00000,155.39366,2.77379,4.16432
2020.71858,89.00100,152.00000,0.00000,156.51019,2.78626,4.17797
2020.71858,89.00100,153.00000,0.00000,157.62772,2.79852,4.19125
2020.71858,89.00100,154.00000,0.00000,158.74618,2.81054,4.20414
2020.71858,89.00100,155.00000,0.00000,159.86549,2.82233,4.21664
2020.71858,89.00100,156.00000,0.00000,160.98560,2.83386,4.22874
2020.71858,89.00100,157.00000,0.00000,162.10641,2.84513,4.24042
2020.71858,89.00100,158.00000,0.00000,163.22787,2.85612,4.25167
2020.71858,89.00100,159.00000,0.00000,164.34990,2.86683,4.26248
2020.71858,89.00100,160.00000,0.00000,165.47241,2.87725,4.27283
2020.71858,89.00100,161.00000,0.00000,166.59533,2.88737,4.28273
2020.71858,89.00100,162.00000,0.00000,167.71858,2.89717,4.29216
2020.71858,89.00100,163.00000,0.00000,168.84208,2.90664,4.30111
2020.71858,89.00100,164.00000,0.00000,169.96574,2.91579,4.30957
2020.71858,89.00100,165.00000,0.00000,171.08949,2.92459,4.31753
2020.71858,89.00100,166.00000,0.00000,172.21323,2.93305,4.32499
2020.71858,89.00100,167.00000,0.00000,173.33688,2.94114,4.33193
2020.71858,89.00100,168.00000,0.00000,174.46036,2.94887,4.33836
2020.71858,89.00100,169.00000,0.00000,175.58359,2.95623,4.34426
2020.71858,89.00100,170.00000,0.00000,176.70646,2.96321,4.34962
2020.71858,89.00100,171.00000,0.00000,177.82891,2.96980,4.35445
2020.71858,89.00100,172.00000,0.00000,178.95084,2.97599,4.35874
2020.71858,89.00100,173.00000,0.00000,-179.92784,2.98179,4.36248
2020.71858,89.00100,174.00000,0.00000,-178.80720,2.98718,4.36567
2020.71858,89.00100,175.00000,0.00000,-177.68734,2.99216,4.36830
2020.71858,89.00100,176.00000,0.00000,-176.56835,2.99673,4.37038
